filepath,split
./DevSet/Gunshot/604.wav,train
./DevSet/Gunshot/816.wav,train
./DevSet/Gunshot/285.wav,train
./DevSet/Gunshot/082.wav,train
./DevSet/Gunshot/497.wav,train
./DevSet/Gunshot/771.wav,train
./DevSet/Gunshot/607.wav,train
./DevSet/Gunshot/076.wav,train
./DevSet/Gunshot/288.wav,train
./DevSet/Gunshot/350.wav,train
./DevSet/Gunshot/562.wav,train
./DevSet/Gunshot/774.wav,test
./DevSet/Gunshot/079.wav,validation
./DevSet/Gunshot/141.wav,train
./DevSet/Gunshot/353.wav,train
./DevSet/Gunshot/768.wav,train
./DevSet/Gunshot/565.wav,train
./DevSet/Gunshot/144.wav,train
./DevSet/Gunshot/559.wav,train
./DevSet/Gunshot/356.wav,train
./DevSet/Gunshot/147.wav,train
./DevSet/Gunshot/624.wav,train
./DevSet/Gunshot/415.wav,train
./DevSet/Gunshot/791.wav,validation
./DevSet/Gunshot/627.wav,train
./DevSet/Gunshot/370.wav,train
./DevSet/Gunshot/206.wav,train
./DevSet/Gunshot/582.wav,train
./DevSet/Gunshot/418.wav,train
./DevSet/Gunshot/794.wav,train
./DevSet/Gunshot/099.wav,train
./DevSet/Gunshot/161.wav,train
./DevSet/Gunshot/373.wav,train
./DevSet/Gunshot/209.wav,train
./DevSet/Gunshot/585.wav,validation
./DevSet/Gunshot/164.wav,train
./DevSet/Gunshot/376.wav,test
./DevSet/Gunshot/167.wav,train
./DevSet/Gunshot/644.wav,train
./DevSet/Gunshot/020.wav,validation
./DevSet/Gunshot/435.wav,train
./DevSet/Gunshot/647.wav,train
./DevSet/Gunshot/390.wav,train
./DevSet/Gunshot/226.wav,train
./DevSet/Gunshot/023.wav,train
./DevSet/Gunshot/438.wav,train
./DevSet/Gunshot/500.wav,train
./DevSet/Gunshot/712.wav,train
./DevSet/Gunshot/181.wav,train
./DevSet/Gunshot/017.wav,train
./DevSet/Gunshot/393.wav,validation
./DevSet/Gunshot/229.wav,train
./DevSet/Gunshot/503.wav,train
./DevSet/Gunshot/184.wav,train
./DevSet/Gunshot/396.wav,train
./DevSet/Gunshot/709.wav,train
./DevSet/Gunshot/670.wav,train
./DevSet/Gunshot/187.wav,train
./DevSet/Gunshot/664.wav,train
./DevSet/Gunshot/399.wav,train
./DevSet/Gunshot/461.wav,train
./DevSet/Gunshot/040.wav,train
./DevSet/Gunshot/455.wav,train
./DevSet/Gunshot/252.wav,train
./DevSet/Gunshot/667.wav,train
./DevSet/Gunshot/246.wav,train
./DevSet/Gunshot/043.wav,train
./DevSet/Gunshot/458.wav,train
./DevSet/Gunshot/520.wav,train
./DevSet/Gunshot/732.wav,train
./DevSet/Gunshot/037.wav,train
./DevSet/Gunshot/249.wav,train
./DevSet/Gunshot/311.wav,train
./DevSet/Gunshot/523.wav,train
./DevSet/Gunshot/735.wav,train
./DevSet/Gunshot/102.wav,train
./DevSet/Gunshot/314.wav,train
./DevSet/Gunshot/729.wav,train
./DevSet/Gunshot/690.wav,train
./DevSet/Gunshot/526.wav,validation
./DevSet/Gunshot/105.wav,train
./DevSet/Gunshot/481.wav,train
./DevSet/Gunshot/317.wav,train
./DevSet/Gunshot/060.wav,train
./DevSet/Gunshot/272.wav,train
./DevSet/Gunshot/108.wav,train
./DevSet/Gunshot/687.wav,train
./DevSet/Gunshot/063.wav,train
./DevSet/Gunshot/478.wav,train
./DevSet/Gunshot/540.wav,train
./DevSet/Gunshot/752.wav,train
./DevSet/Gunshot/269.wav,train
./DevSet/Gunshot/331.wav,train
./DevSet/Gunshot/543.wav,train
./DevSet/Gunshot/755.wav,train
./DevSet/Gunshot/122.wav,train
./DevSet/Gunshot/334.wav,test
./DevSet/Gunshot/546.wav,train
./DevSet/Gunshot/125.wav,train
./DevSet/Gunshot/337.wav,train
./DevSet/Gunshot/814.wav,train
./DevSet/Gunshot/080.wav,train
./DevSet/Gunshot/292.wav,train
./DevSet/Gunshot/128.wav,train
./DevSet/Gunshot/605.wav,test
./DevSet/Gunshot/817.wav,train
./DevSet/Gunshot/083.wav,test
./DevSet/Gunshot/498.wav,train
./DevSet/Gunshot/560.wav,train
./DevSet/Gunshot/295.wav,train
./DevSet/Gunshot/772.wav,train
./DevSet/Gunshot/608.wav,test
./DevSet/Gunshot/289.wav,train
./DevSet/Gunshot/351.wav,train
./DevSet/Gunshot/086.wav,train
./DevSet/Gunshot/563.wav,validation
./DevSet/Gunshot/775.wav,train
./DevSet/Gunshot/142.wav,train
./DevSet/Gunshot/354.wav,train
./DevSet/Gunshot/566.wav,train
./DevSet/Gunshot/145.wav,train
./DevSet/Gunshot/357.wav,train
./DevSet/Gunshot/569.wav,train
./DevSet/Gunshot/631.wav,train
./DevSet/Gunshot/148.wav,train
./DevSet/Gunshot/210.wav,train
./DevSet/Gunshot/625.wav,train
./DevSet/Gunshot/422.wav,train
./DevSet/Gunshot/001.wav,train
./DevSet/Gunshot/416.wav,test
./DevSet/Gunshot/213.wav,train
./DevSet/Gunshot/792.wav,train
./DevSet/Gunshot/628.wav,train
./DevSet/Gunshot/207.wav,train
./DevSet/Gunshot/004.wav,train
./DevSet/Gunshot/583.wav,train
./DevSet/Gunshot/419.wav,train
./DevSet/Gunshot/795.wav,train
./DevSet/Gunshot/374.wav,train
./DevSet/Gunshot/586.wav,train
./DevSet/Gunshot/798.wav,validation
./DevSet/Gunshot/165.wav,train
./DevSet/Gunshot/377.wav,train
./DevSet/Gunshot/589.wav,test
./DevSet/Gunshot/651.wav,train
./DevSet/Gunshot/168.wav,train
./DevSet/Gunshot/230.wav,train
./DevSet/Gunshot/442.wav,train
./DevSet/Gunshot/021.wav,train
./DevSet/Gunshot/233.wav,train
./DevSet/Gunshot/648.wav,train
./DevSet/Gunshot/710.wav,train
./DevSet/Gunshot/024.wav,train
./DevSet/Gunshot/439.wav,train
./DevSet/Gunshot/501.wav,train
./DevSet/Gunshot/713.wav,train
./DevSet/Gunshot/394.wav,train
./DevSet/Gunshot/191.wav,train
./DevSet/Gunshot/504.wav,train
./DevSet/Gunshot/716.wav,train
./DevSet/Gunshot/185.wav,train
./DevSet/Gunshot/397.wav,train
./DevSet/Gunshot/671.wav,train
./DevSet/Gunshot/507.wav,train
./DevSet/Gunshot/188.wav,train
./DevSet/Gunshot/250.wav,train
./DevSet/Gunshot/462.wav,train
./DevSet/Gunshot/041.wav,train
./DevSet/Gunshot/253.wav,train
./DevSet/Gunshot/668.wav,train
./DevSet/Gunshot/730.wav,train
./DevSet/Gunshot/465.wav,train
./DevSet/Gunshot/044.wav,test
./DevSet/Gunshot/459.wav,train
./DevSet/Gunshot/521.wav,train
./DevSet/Gunshot/256.wav,train
./DevSet/Gunshot/733.wav,train
./DevSet/Gunshot/312.wav,train
./DevSet/Gunshot/047.wav,train
./DevSet/Gunshot/524.wav,train
./DevSet/Gunshot/736.wav,train
./DevSet/Gunshot/103.wav,train
./DevSet/Gunshot/315.wav,train
./DevSet/Gunshot/691.wav,train
./DevSet/Gunshot/527.wav,train
./DevSet/Gunshot/739.wav,train
./DevSet/Gunshot/801.wav,train
./DevSet/Gunshot/270.wav,train
./DevSet/Gunshot/106.wav,train
./DevSet/Gunshot/482.wav,train
./DevSet/Gunshot/318.wav,train
./DevSet/Gunshot/694.wav,train
./DevSet/Gunshot/061.wav,train
./DevSet/Gunshot/273.wav,train
./DevSet/Gunshot/109.wav,train
./DevSet/Gunshot/688.wav,validation
./DevSet/Gunshot/485.wav,train
./DevSet/Gunshot/064.wav,train
./DevSet/Gunshot/479.wav,train
./DevSet/Gunshot/276.wav,train
./DevSet/Gunshot/753.wav,train
./DevSet/Gunshot/067.wav,validation
./DevSet/Gunshot/544.wav,train
./DevSet/Gunshot/756.wav,train
./DevSet/Gunshot/335.wav,train
./DevSet/Gunshot/547.wav,train
./DevSet/Gunshot/759.wav,train
./DevSet/Gunshot/821.wav,train
./DevSet/Gunshot/290.wav,train
./DevSet/Gunshot/126.wav,train
./DevSet/Gunshot/338.wav,test
./DevSet/Gunshot/400.wav,train
./DevSet/Gunshot/612.wav,train
./DevSet/Gunshot/081.wav,validation
./DevSet/Gunshot/293.wav,validation
./DevSet/Gunshot/129.wav,train
./DevSet/Gunshot/403.wav,train
./DevSet/Gunshot/818.wav,train
./DevSet/Gunshot/084.wav,test
./DevSet/Gunshot/296.wav,train
./DevSet/Gunshot/773.wav,train
./DevSet/Gunshot/609.wav,train
./DevSet/Gunshot/087.wav,train
./DevSet/Gunshot/564.wav,train
./DevSet/Gunshot/361.wav,validation
./DevSet/Gunshot/776.wav,train
./DevSet/Gunshot/355.wav,train
./DevSet/Gunshot/152.wav,train
./DevSet/Gunshot/567.wav,train
./DevSet/Gunshot/779.wav,train
./DevSet/Gunshot/146.wav,train
./DevSet/Gunshot/358.wav,train
./DevSet/Gunshot/420.wav,train
./DevSet/Gunshot/632.wav,train
./DevSet/Gunshot/149.wav,train
./DevSet/Gunshot/211.wav,train
./DevSet/Gunshot/423.wav,train
./DevSet/Gunshot/002.wav,train
./DevSet/Gunshot/214.wav,train
./DevSet/Gunshot/793.wav,train
./DevSet/Gunshot/629.wav,train
./DevSet/Gunshot/590.wav,train
./DevSet/Gunshot/426.wav,train
./DevSet/Gunshot/005.wav,train
./DevSet/Gunshot/584.wav,train
./DevSet/Gunshot/381.wav,train
./DevSet/Gunshot/217.wav,train
./DevSet/Gunshot/796.wav,validation
./DevSet/Gunshot/375.wav,train
./DevSet/Gunshot/172.wav,train
./DevSet/Gunshot/008.wav,train
./DevSet/Gunshot/587.wav,train
./DevSet/Gunshot/799.wav,train
./DevSet/Gunshot/378.wav,train
./DevSet/Gunshot/440.wav,train
./DevSet/Gunshot/652.wav,train
./DevSet/Gunshot/169.wav,train
./DevSet/Gunshot/231.wav,train
./DevSet/Gunshot/443.wav,train
./DevSet/Gunshot/655.wav,train
./DevSet/Gunshot/022.wav,test
./DevSet/Gunshot/234.wav,train
./DevSet/Gunshot/649.wav,train
./DevSet/Gunshot/446.wav,train
./DevSet/Gunshot/025.wav,train
./DevSet/Gunshot/237.wav,train
./DevSet/Gunshot/714.wav,train
./DevSet/Gunshot/192.wav,train
./DevSet/Gunshot/028.wav,train
./DevSet/Gunshot/505.wav,train
./DevSet/Gunshot/717.wav,validation
./DevSet/Gunshot/398.wav,train
./DevSet/Gunshot/460.wav,train
./DevSet/Gunshot/672.wav,train
./DevSet/Gunshot/508.wav,train
./DevSet/Gunshot/189.wav,train
./DevSet/Gunshot/251.wav,train
./DevSet/Gunshot/463.wav,train
./DevSet/Gunshot/675.wav,train
./DevSet/Gunshot/042.wav,train
./DevSet/Gunshot/254.wav,train
./DevSet/Gunshot/466.wav,train
./DevSet/Gunshot/045.wav,train
./DevSet/Gunshot/257.wav,train
./DevSet/Gunshot/734.wav,train
./DevSet/Gunshot/048.wav,train
./DevSet/Gunshot/110.wav,train
./DevSet/Gunshot/525.wav,train
./DevSet/Gunshot/322.wav,train
./DevSet/Gunshot/737.wav,train
./DevSet/Gunshot/480.wav,train
./DevSet/Gunshot/316.wav,train
./DevSet/Gunshot/113.wav,train
./DevSet/Gunshot/692.wav,train
./DevSet/Gunshot/528.wav,train
./DevSet/Gunshot/802.wav,train
./DevSet/Gunshot/271.wav,train
./DevSet/Gunshot/107.wav,train
./DevSet/Gunshot/483.wav,train
./DevSet/Gunshot/319.wav,train
./DevSet/Gunshot/695.wav,train
./DevSet/Gunshot/274.wav,train
./DevSet/Gunshot/486.wav,train
./DevSet/Gunshot/698.wav,validation
./DevSet/Gunshot/760.wav,train
./DevSet/Gunshot/065.wav,train
./DevSet/Gunshot/277.wav,test
./DevSet/Gunshot/754.wav,train
./DevSet/Gunshot/489.wav,train
./DevSet/Gunshot/551.wav,train
./DevSet/Gunshot/068.wav,train
./DevSet/Gunshot/130.wav,train
./DevSet/Gunshot/545.wav,train
./DevSet/Gunshot/342.wav,train
./DevSet/Gunshot/757.wav,train
./DevSet/Gunshot/336.wav,train
./DevSet/Gunshot/133.wav,train
./DevSet/Gunshot/548.wav,train
./DevSet/Gunshot/610.wav,train
./DevSet/Gunshot/822.wav,train
./DevSet/Gunshot/339.wav,train
./DevSet/Gunshot/401.wav,train
./DevSet/Gunshot/613.wav,train
./DevSet/Gunshot/294.wav,train
./DevSet/Gunshot/404.wav,train
./DevSet/Gunshot/819.wav,test
./DevSet/Gunshot/780.wav,train
./DevSet/Gunshot/616.wav,train
./DevSet/Gunshot/085.wav,train
./DevSet/Gunshot/297.wav,train
./DevSet/Gunshot/571.wav,train
./DevSet/Gunshot/407.wav,train
./DevSet/Gunshot/088.wav,train
./DevSet/Gunshot/150.wav,train
./DevSet/Gunshot/362.wav,train
./DevSet/Gunshot/777.wav,train
./DevSet/Gunshot/153.wav,validation
./DevSet/Gunshot/568.wav,train
./DevSet/Gunshot/630.wav,train
./DevSet/Gunshot/359.wav,train
./DevSet/Gunshot/421.wav,train
./DevSet/Gunshot/633.wav,train
./DevSet/Gunshot/212.wav,train
./DevSet/Gunshot/424.wav,train
./DevSet/Gunshot/636.wav,train
./DevSet/Gunshot/003.wav,train
./DevSet/Gunshot/215.wav,train
./DevSet/Gunshot/591.wav,train
./DevSet/Gunshot/427.wav,train
./DevSet/Gunshot/170.wav,train
./DevSet/Gunshot/006.wav,train
./DevSet/Gunshot/382.wav,train
./DevSet/Gunshot/218.wav,train
./DevSet/Gunshot/797.wav,train
./DevSet/Gunshot/594.wav,train
./DevSet/Gunshot/173.wav,train
./DevSet/Gunshot/009.wav,train
./DevSet/Gunshot/588.wav,train
./DevSet/Gunshot/650.wav,train
./DevSet/Gunshot/385.wav,train
./DevSet/Gunshot/379.wav,train
./DevSet/Gunshot/441.wav,test
./DevSet/Gunshot/176.wav,train
./DevSet/Gunshot/653.wav,train
./DevSet/Gunshot/232.wav,validation
./DevSet/Gunshot/444.wav,train
./DevSet/Gunshot/656.wav,train
./DevSet/Gunshot/235.wav,train
./DevSet/Gunshot/447.wav,train
./DevSet/Gunshot/659.wav,train
./DevSet/Gunshot/721.wav,train
./DevSet/Gunshot/190.wav,train
./DevSet/Gunshot/026.wav,train
./DevSet/Gunshot/238.wav,train
./DevSet/Gunshot/300.wav,train
./DevSet/Gunshot/715.wav,train
./DevSet/Gunshot/512.wav,train
./DevSet/Gunshot/193.wav,train
./DevSet/Gunshot/029.wav,validation
./DevSet/Gunshot/506.wav,train
./DevSet/Gunshot/303.wav,train
./DevSet/Gunshot/718.wav,train
./DevSet/Gunshot/196.wav,train
./DevSet/Gunshot/673.wav,train
./DevSet/Gunshot/509.wav,validation
./DevSet/Gunshot/464.wav,train
./DevSet/Gunshot/676.wav,train
./DevSet/Gunshot/255.wav,train
./DevSet/Gunshot/467.wav,train
./DevSet/Gunshot/679.wav,train
./DevSet/Gunshot/741.wav,train
./DevSet/Gunshot/046.wav,train
./DevSet/Gunshot/258.wav,train
./DevSet/Gunshot/320.wav,train
./DevSet/Gunshot/532.wav,train
./DevSet/Gunshot/049.wav,validation
./DevSet/Gunshot/111.wav,train
./DevSet/Gunshot/323.wav,train
./DevSet/Gunshot/738.wav,train
./DevSet/Gunshot/800.wav,train
./DevSet/Gunshot/114.wav,train
./DevSet/Gunshot/693.wav,test
./DevSet/Gunshot/529.wav,train
./DevSet/Gunshot/490.wav,train
./DevSet/Gunshot/803.wav,train
./DevSet/Gunshot/484.wav,train
./DevSet/Gunshot/281.wav,test
./DevSet/Gunshot/696.wav,train
./DevSet/Gunshot/275.wav,test
./DevSet/Gunshot/072.wav,train
./DevSet/Gunshot/487.wav,train
./DevSet/Gunshot/699.wav,train
./DevSet/Gunshot/761.wav,train
./DevSet/Gunshot/066.wav,train
./DevSet/Gunshot/278.wav,train
./DevSet/Gunshot/340.wav,train
./DevSet/Gunshot/552.wav,train
./DevSet/Gunshot/764.wav,test
./DevSet/Gunshot/069.wav,test
./DevSet/Gunshot/131.wav,train
./DevSet/Gunshot/343.wav,train
./DevSet/Gunshot/758.wav,train
./DevSet/Gunshot/820.wav,train
./DevSet/Gunshot/555.wav,train
./DevSet/Gunshot/134.wav,train
./DevSet/Gunshot/549.wav,test
./DevSet/Gunshot/611.wav,train
./DevSet/Gunshot/346.wav,train
./DevSet/Gunshot/823.wav,train
./DevSet/Gunshot/402.wav,train
./DevSet/Gunshot/137.wav,train
./DevSet/Gunshot/614.wav,train
./DevSet/Gunshot/092.wav,train
./DevSet/Gunshot/405.wav,train
./DevSet/Gunshot/781.wav,train
./DevSet/Gunshot/617.wav,train
./DevSet/Gunshot/298.wav,train
./DevSet/Gunshot/360.wav,train
./DevSet/Gunshot/572.wav,train
./DevSet/Gunshot/408.wav,train
./DevSet/Gunshot/784.wav,train
./DevSet/Gunshot/089.wav,train
./DevSet/Gunshot/151.wav,train
./DevSet/Gunshot/363.wav,train
./DevSet/Gunshot/778.wav,train
./DevSet/Gunshot/575.wav,train
./DevSet/Gunshot/154.wav,train
./DevSet/Gunshot/366.wav,train
./DevSet/Gunshot/157.wav,train
./DevSet/Gunshot/634.wav,train
./DevSet/Gunshot/010.wav,train
./DevSet/Gunshot/425.wav,train
./DevSet/Gunshot/637.wav,train
./DevSet/Gunshot/380.wav,train
./DevSet/Gunshot/216.wav,train
./DevSet/Gunshot/592.wav,train
./DevSet/Gunshot/428.wav,train
./DevSet/Gunshot/702.wav,train
./DevSet/Gunshot/171.wav,train
./DevSet/Gunshot/007.wav,train
./DevSet/Gunshot/383.wav,train
./DevSet/Gunshot/219.wav,train
./DevSet/Gunshot/595.wav,train
./DevSet/Gunshot/174.wav,train
./DevSet/Gunshot/386.wav,test
./DevSet/Gunshot/660.wav,train
./DevSet/Gunshot/177.wav,train
./DevSet/Gunshot/654.wav,validation
./DevSet/Gunshot/451.wav,train
./DevSet/Gunshot/030.wav,train
./DevSet/Gunshot/445.wav,train
./DevSet/Gunshot/242.wav,train
./DevSet/Gunshot/657.wav,train
./DevSet/Gunshot/236.wav,train
./DevSet/Gunshot/033.wav,train
./DevSet/Gunshot/448.wav,train
./DevSet/Gunshot/510.wav,train
./DevSet/Gunshot/722.wav,test
./DevSet/Gunshot/027.wav,train
./DevSet/Gunshot/239.wav,train
./DevSet/Gunshot/301.wav,train
./DevSet/Gunshot/513.wav,train
./DevSet/Gunshot/725.wav,train
./DevSet/Gunshot/194.wav,train
./DevSet/Gunshot/304.wav,train
./DevSet/Gunshot/719.wav,test
./DevSet/Gunshot/680.wav,train
./DevSet/Gunshot/516.wav,train
./DevSet/Gunshot/197.wav,train
./DevSet/Gunshot/674.wav,train
./DevSet/Gunshot/471.wav,train
./DevSet/Gunshot/307.wav,train
./DevSet/Gunshot/050.wav,test
./DevSet/Gunshot/262.wav,train
./DevSet/Gunshot/677.wav,train
./DevSet/Gunshot/053.wav,train
./DevSet/Gunshot/468.wav,train
./DevSet/Gunshot/530.wav,train
./DevSet/Gunshot/742.wav,train
./DevSet/Gunshot/259.wav,train
./DevSet/Gunshot/321.wav,train
./DevSet/Gunshot/533.wav,test
./DevSet/Gunshot/745.wav,train
./DevSet/Gunshot/112.wav,train
./DevSet/Gunshot/324.wav,train
./DevSet/Gunshot/536.wav,train
./DevSet/Gunshot/115.wav,train
./DevSet/Gunshot/491.wav,train
./DevSet/Gunshot/327.wav,train
./DevSet/Gunshot/070.wav,train
./DevSet/Gunshot/282.wav,train
./DevSet/Gunshot/118.wav,train
./DevSet/Gunshot/697.wav,train
./DevSet/Gunshot/073.wav,train
./DevSet/Gunshot/488.wav,train
./DevSet/Gunshot/550.wav,train
./DevSet/Gunshot/762.wav,train
./DevSet/Gunshot/279.wav,train
./DevSet/Gunshot/341.wav,train
./DevSet/Gunshot/553.wav,train
./DevSet/Gunshot/765.wav,train
./DevSet/Gunshot/132.wav,train
./DevSet/Gunshot/344.wav,train
./DevSet/Gunshot/556.wav,train
./DevSet/Gunshot/135.wav,train
./DevSet/Gunshot/347.wav,train
./DevSet/Gunshot/621.wav,train
./DevSet/Gunshot/090.wav,train
./DevSet/Gunshot/138.wav,train
./DevSet/Gunshot/200.wav,train
./DevSet/Gunshot/615.wav,train
./DevSet/Gunshot/412.wav,train
./DevSet/Gunshot/093.wav,train
./DevSet/Gunshot/570.wav,train
./DevSet/Gunshot/406.wav,train
./DevSet/Gunshot/203.wav,train
./DevSet/Gunshot/782.wav,train
./DevSet/Gunshot/618.wav,train
./DevSet/Gunshot/299.wav,test
./DevSet/Gunshot/096.wav,train
./DevSet/Gunshot/573.wav,train
./DevSet/Gunshot/409.wav,train
./DevSet/Gunshot/785.wav,train
./DevSet/Gunshot/364.wav,validation
./DevSet/Gunshot/576.wav,train
./DevSet/Gunshot/788.wav,train
./DevSet/Gunshot/155.wav,train
./DevSet/Gunshot/367.wav,train
./DevSet/Gunshot/579.wav,train
./DevSet/Gunshot/641.wav,train
./DevSet/Gunshot/158.wav,train
./DevSet/Gunshot/220.wav,train
./DevSet/Gunshot/635.wav,train
./DevSet/Gunshot/432.wav,train
./DevSet/Gunshot/011.wav,train
./DevSet/Gunshot/223.wav,train
./DevSet/Gunshot/638.wav,train
./DevSet/Gunshot/700.wav,train
./DevSet/Gunshot/014.wav,train
./DevSet/Gunshot/593.wav,train
./DevSet/Gunshot/429.wav,train
./DevSet/Gunshot/703.wav,train
./DevSet/Gunshot/384.wav,validation
./DevSet/Gunshot/596.wav,train
./DevSet/Gunshot/706.wav,train
./DevSet/Gunshot/175.wav,train
./DevSet/Gunshot/387.wav,train
./DevSet/Gunshot/599.wav,train
./DevSet/Gunshot/661.wav,train
./DevSet/Gunshot/178.wav,train
./DevSet/Gunshot/240.wav,train
./DevSet/Gunshot/452.wav,train
./DevSet/Gunshot/031.wav,train
./DevSet/Gunshot/243.wav,train
./DevSet/Gunshot/658.wav,train
./DevSet/Gunshot/720.wav,train
./DevSet/Gunshot/034.wav,test
./DevSet/Gunshot/449.wav,train
./DevSet/Gunshot/511.wav,train
./DevSet/Gunshot/723.wav,train
./DevSet/Gunshot/302.wav,train
./DevSet/Gunshot/514.wav,train
./DevSet/Gunshot/726.wav,validation
./DevSet/Gunshot/195.wav,train
./DevSet/Gunshot/305.wav,train
./DevSet/Gunshot/681.wav,train
./DevSet/Gunshot/517.wav,train
./DevSet/Gunshot/198.wav,train
./DevSet/Gunshot/260.wav,train
./DevSet/Gunshot/472.wav,train
./DevSet/Gunshot/308.wav,train
./DevSet/Gunshot/684.wav,train
./DevSet/Gunshot/051.wav,train
./DevSet/Gunshot/263.wav,train
./DevSet/Gunshot/678.wav,train
./DevSet/Gunshot/740.wav,train
./DevSet/Gunshot/475.wav,train
./DevSet/Gunshot/054.wav,train
./DevSet/Gunshot/469.wav,train
./DevSet/Gunshot/531.wav,test
./DevSet/Gunshot/266.wav,train
./DevSet/Gunshot/743.wav,train
./DevSet/Gunshot/057.wav,train
./DevSet/Gunshot/534.wav,train
./DevSet/Gunshot/746.wav,train
./DevSet/Gunshot/325.wav,train
./DevSet/Gunshot/537.wav,train
./DevSet/Gunshot/749.wav,train
./DevSet/Gunshot/280.wav,train
./DevSet/Gunshot/116.wav,train
./DevSet/Gunshot/492.wav,train
./DevSet/Gunshot/328.wav,train
./DevSet/Gunshot/602.wav,train
./DevSet/Gunshot/071.wav,train
./DevSet/Gunshot/283.wav,train
./DevSet/Gunshot/119.wav,train
./DevSet/Gunshot/495.wav,train
./DevSet/Gunshot/808.wav,test
./DevSet/Gunshot/074.wav,train
./DevSet/Gunshot/286.wav,train
./DevSet/Gunshot/763.wav,train
./DevSet/Gunshot/077.wav,train
./DevSet/Gunshot/554.wav,test
./DevSet/Gunshot/766.wav,train
./DevSet/SneezeCough/345.wav,train
./DevSet/SneezeCough/557.wav,train
./DevSet/SneezeCough/136.wav,validation
./DevSet/SneezeCough/348.wav,train
./DevSet/SneezeCough/410.wav,train
./DevSet/SneezeCough/622.wav,train
./DevSet/SneezeCough/091.wav,train
./DevSet/SneezeCough/139.wav,train
./DevSet/SneezeCough/201.wav,train
./DevSet/SneezeCough/413.wav,train
./DevSet/SneezeCough/094.wav,train
./DevSet/SneezeCough/204.wav,test
./DevSet/SneezeCough/619.wav,train
./DevSet/SneezeCough/580.wav,train
./DevSet/SneezeCough/097.wav,train
./DevSet/SneezeCough/574.wav,train
./DevSet/SneezeCough/371.wav,train
./DevSet/SneezeCough/365.wav,train
./DevSet/SneezeCough/162.wav,train
./DevSet/SneezeCough/577.wav,train
./DevSet/SneezeCough/156.wav,validation
./DevSet/SneezeCough/368.wav,train
./DevSet/SneezeCough/430.wav,train
./DevSet/SneezeCough/642.wav,train
./DevSet/SneezeCough/159.wav,train
./DevSet/SneezeCough/221.wav,test
./DevSet/SneezeCough/433.wav,train
./DevSet/SneezeCough/645.wav,train
./DevSet/SneezeCough/012.wav,validation
./DevSet/SneezeCough/224.wav,train
./DevSet/SneezeCough/639.wav,train
./DevSet/SneezeCough/701.wav,train
./DevSet/SneezeCough/436.wav,train
./DevSet/SneezeCough/015.wav,train
./DevSet/SneezeCough/391.wav,train
./DevSet/SneezeCough/227.wav,train
./DevSet/SneezeCough/704.wav,train
./DevSet/SneezeCough/182.wav,validation
./DevSet/SneezeCough/018.wav,train
./DevSet/SneezeCough/597.wav,train
./DevSet/SneezeCough/707.wav,validation
./DevSet/SneezeCough/388.wav,train
./DevSet/SneezeCough/450.wav,train
./DevSet/SneezeCough/662.wav,train
./DevSet/SneezeCough/179.wav,train
./DevSet/SneezeCough/241.wav,train
./DevSet/SneezeCough/453.wav,train
./DevSet/SneezeCough/665.wav,train
./DevSet/SneezeCough/032.wav,train
./DevSet/SneezeCough/244.wav,train
./DevSet/SneezeCough/456.wav,test
./DevSet/SneezeCough/035.wav,train
./DevSet/SneezeCough/247.wav,train
./DevSet/SneezeCough/724.wav,train
./DevSet/SneezeCough/038.wav,train
./DevSet/SneezeCough/100.wav,train
./DevSet/SneezeCough/515.wav,train
./DevSet/SneezeCough/727.wav,train
./DevSet/SneezeCough/470.wav,train
./DevSet/SneezeCough/306.wav,train
./DevSet/SneezeCough/682.wav,train
./DevSet/SneezeCough/518.wav,train
./DevSet/SneezeCough/199.wav,train
./DevSet/SneezeCough/261.wav,train
./DevSet/SneezeCough/473.wav,train
./DevSet/SneezeCough/309.wav,train
./DevSet/SneezeCough/685.wav,train
./DevSet/SneezeCough/052.wav,test
./DevSet/SneezeCough/264.wav,train
./DevSet/SneezeCough/476.wav,train
./DevSet/SneezeCough/055.wav,test
./DevSet/SneezeCough/267.wav,train
./DevSet/SneezeCough/541.wav,train
./DevSet/SneezeCough/058.wav,train
./DevSet/SneezeCough/120.wav,validation
./DevSet/SneezeCough/535.wav,train
./DevSet/SneezeCough/332.wav,train
./DevSet/SneezeCough/326.wav,train
./DevSet/SneezeCough/123.wav,validation
./DevSet/SneezeCough/538.wav,train
./DevSet/SneezeCough/600.wav,train
./DevSet/SneezeCough/117.wav,train
./DevSet/SneezeCough/493.wav,train
./DevSet/SneezeCough/329.wav,train
./DevSet/SneezeCough/603.wav,train
./DevSet/SneezeCough/284.wav,train
./DevSet/SneezeCough/496.wav,train
./DevSet/SneezeCough/606.wav,train
./DevSet/SneezeCough/075.wav,train
./DevSet/SneezeCough/287.wav,train
./DevSet/SneezeCough/499.wav,train
./DevSet/SneezeCough/561.wav,train
./DevSet/SneezeCough/078.wav,train
./DevSet/SneezeCough/140.wav,train
./DevSet/SneezeCough/352.wav,train
./DevSet/SneezeCough/143.wav,train
./DevSet/SneezeCough/558.wav,train
./DevSet/SneezeCough/620.wav,train
./DevSet/SneezeCough/349.wav,train
./DevSet/SneezeCough/411.wav,train
./DevSet/SneezeCough/623.wav,train
./DevSet/SneezeCough/202.wav,train
./DevSet/SneezeCough/414.wav,train
./DevSet/SneezeCough/626.wav,train
./DevSet/SneezeCough/095.wav,train
